t,cycle,leg,target,volt,shoulder_pitch_q,shoulder_pitch_cmd,shoulder_pitch_i,shoulder_pitch_qd,shoulder_pitch_temp,shoulder_yaw_q,shoulder_yaw_cmd,shoulder_yaw_i,shoulder_yaw_qd,shoulder_yaw_temp,shoulder_roll_q,shoulder_roll_cmd,shoulder_roll_i,shoulder_roll_qd,shoulder_roll_temp,elbow_flex_q,elbow_flex_cmd,elbow_flex_i,elbow_flex_qd,elbow_flex_temp,wrist_roll_q,wrist_roll_cmd,wrist_roll_i,wrist_roll_qd,wrist_roll_temp,wrist_yaw_q,wrist_yaw_cmd,wrist_yaw_i,wrist_yaw_qd,wrist_yaw_temp,wrist_pitch_q,wrist_pitch_cmd,wrist_pitch_i,wrist_pitch_qd,wrist_pitch_temp
33.5269,3,fwd,-30.0,12.2,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-55.067,-30.0,-120.0,7.007,30.0,-90.311,-90.311,0.0,0.378,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
33.5801,3,fwd,-30.0,12.2,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-54.667,-30.0,-120.0,7.454,30.0,-90.311,-90.311,0.0,0.185,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
33.6336,3,fwd,-30.0,12.2,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-54.267,-30.0,-120.0,7.207,30.0,-90.381,-90.311,0.0,-0.453,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
33.6858,3,fwd,-30.0,12.2,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-53.867,-30.0,-120.0,7.617,30.0,-90.381,-90.311,0.0,-0.222,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
33.7389,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-53.867,-30.0,-128.0,7.617,30.0,-90.381,-90.311,-8.0,-0.222,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
33.7919,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-53.067,-30.0,-128.0,8.615,30.0,-90.381,-90.311,-8.0,-0.109,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
33.8455,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-52.8,-30.0,-128.0,6.299,30.0,-90.381,-90.311,-8.0,-0.053,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
33.9,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-52.267,-30.0,-128.0,8.064,30.0,-90.381,-90.311,-8.0,-0.026,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
33.9536,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-52.0,-30.0,-128.0,6.393,30.0,-90.381,-90.311,-8.0,-0.013,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
34.0073,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-51.6,-30.0,-128.0,7.139,30.0,-90.381,-90.311,-8.0,-0.006,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
34.059,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-51.2,-30.0,-128.0,7.057,30.0,-90.381,-90.311,-8.0,-0.003,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
34.1125,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-50.667,-30.0,-128.0,8.943,30.0,-90.381,-90.311,-8.0,-0.002,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
34.1649,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-50.133,-30.0,-128.0,9.468,30.0,-90.381,-90.311,-8.0,-0.001,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
34.2174,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-49.733,-30.0,-128.0,8.215,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
34.2701,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-49.333,-30.0,-128.0,8.046,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
34.3235,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-48.933,-30.0,-132.0,7.647,43.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
34.3757,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-48.667,-30.0,-132.0,6.287,43.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
34.429,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-48.133,-30.0,-132.0,7.688,43.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
34.4823,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-47.733,-30.0,-132.0,7.805,43.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
34.5355,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-47.2,-30.0,-132.0,8.492,43.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
34.5885,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-46.667,-30.0,-132.0,9.223,43.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
34.6421,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-46.4,-30.0,-132.0,7.069,43.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
34.6953,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-45.867,-30.0,-132.0,8.571,43.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
34.7484,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-45.733,-30.0,-132.0,5.711,43.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
34.8015,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-45.2,-30.0,-132.0,7.446,43.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
34.8546,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-45.067,-30.0,-132.0,6.696,43.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
34.9091,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-44.533,-30.0,-152.0,7.35,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
34.9624,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-44.133,-30.0,-152.0,7.051,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
35.0148,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-43.467,-30.0,-152.0,9.524,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
35.068,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-43.2,-30.0,-152.0,7.636,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
35.121,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-42.8,-30.0,-152.0,7.342,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
35.1733,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-42.667,-30.0,-152.0,5.087,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
35.2257,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-42.0,-30.0,-152.0,8.643,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
35.2778,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-41.867,-30.0,-152.0,5.729,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
35.3311,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-41.2,-30.0,-152.0,8.951,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
35.3842,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-40.667,-30.0,-152.0,9.47,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
35.4375,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-40.4,-30.0,-152.0,9.62,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
35.4897,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-39.867,-30.0,-152.0,7.694,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
35.5429,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-39.6,-30.0,-152.0,6.328,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
35.5949,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-39.2,-30.0,-152.0,7.585,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
35.648,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-38.8,-30.0,-152.0,7.314,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
35.7014,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-38.4,-30.0,-152.0,8.068,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
35.7545,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-37.867,-30.0,-152.0,8.606,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
35.8074,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-37.333,-30.0,-152.0,8.866,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
35.8597,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-36.8,-30.0,-152.0,9.774,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
35.9141,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-36.533,-30.0,-152.0,7.307,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
35.9675,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-36.533,-30.0,-152.0,3.58,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
36.0197,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-36.533,-30.0,-184.0,3.58,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
36.0732,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-35.733,-30.0,-184.0,5.598,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
36.1267,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-35.067,-30.0,-184.0,9.782,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
36.1801,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-34.533,-30.0,-184.0,9.648,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
36.2326,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-34.133,-30.0,-184.0,8.322,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
36.2856,3,fwd,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-33.6,-30.0,-184.0,9.623,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
36.3377,3,hold_end,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-33.467,-30.0,-184.0,5.765,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
36.3898,3,hold_end,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-33.2,-30.0,-184.0,5.84,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
36.4422,3,hold_end,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-30.0,-184.0,5.989,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
36.4947,3,hold_end,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-30.0,-184.0,2.934,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
36.5485,3,hold_end,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-30.0,-184.0,1.438,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
36.6021,3,hold_end,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-30.0,-168.0,1.007,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
36.6553,3,hold_end,-30.0,12.1,5.438,5.169,16.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-30.0,-168.0,0.493,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
36.7077,3,hold_end,-30.0,12.1,5.528,5.169,16.0,1.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-30.0,-168.0,0.242,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
36.7609,3,hold_end,-30.0,12.1,5.528,5.169,16.0,0.49,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-30.0,-168.0,0.118,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
36.8128,3,hold_end,-30.0,12.1,5.528,5.169,16.0,0.24,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-30.0,-168.0,0.058,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
36.8648,3,hold_end,-30.0,12.1,5.528,5.169,16.0,0.168,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-30.0,-168.0,0.041,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
36.9197,3,hold_end,-30.0,12.1,5.528,5.169,16.0,0.082,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-30.0,-168.0,0.02,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
36.973,3,hold_end,-30.0,12.1,5.528,5.169,16.0,0.04,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-30.0,-168.0,0.01,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
37.0264,3,hold_end,-30.0,12.1,5.528,5.169,16.0,0.02,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-30.0,-168.0,0.005,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
37.0796,3,hold_end,-30.0,12.1,5.528,5.169,16.0,0.01,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-30.0,-168.0,0.002,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
37.1319,3,hold_end,-30.0,12.1,5.528,5.169,16.0,0.005,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-30.0,-168.0,0.001,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
37.1849,3,hold_end,-30.0,12.0,5.528,5.169,24.0,0.003,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-30.0,-168.0,0.001,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
37.2381,3,hold_end,-30.0,12.0,5.528,5.169,24.0,0.002,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-30.0,-168.0,0.0,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
37.2913,3,hold_end,-30.0,12.0,5.528,5.169,24.0,0.001,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-30.0,-168.0,0.0,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
37.3428,3,rev,-80.0,12.0,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-30.0,-168.0,0.0,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
37.3961,3,rev,-80.0,12.0,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-80.0,-168.0,0.0,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
37.4494,3,rev,-80.0,12.0,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-80.0,-168.0,0.0,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
37.5026,3,rev,-80.0,12.0,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-80.0,-168.0,0.0,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
37.5561,3,rev,-80.0,12.0,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-80.0,-168.0,0.0,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
